symbol,log2FC_mut_vs_ctrl,t,p,fdr_bh
UGGT2,-0.11199846076892074,-1.4265225278386695,0.1756366879228881,0.22058039274068922
BSG,-0.26944319361891184,-1.4270925984761647,0.1754752874994437,0.22046802877056568
LOC105379448,-0.3507682535528265,-1.4273078458162802,0.1754143778408855,0.2204366822805716
LOC105377211,-0.3422410061261406,-1.4329285766841295,0.17383003635455238,0.21858012776480126
LPP-AS2,-0.552613952021636,-1.4341755379683012,0.17348016144787498,0.2181849383823294
ORAI3,-0.24486726741081602,-1.436079330167709,0.17294711790571587,0.21755916945660544
CRHR2,-0.37185358275263575,-1.4363483875086718,0.1728718941032034,0.21750917710440001
DUSP14,-0.37518209357486043,-1.4460678352156824,0.17017265623303607,0.21437697959484406
EEF1A1,-0.29655091353815727,-1.4462603733907629,0.17011954129897902,0.21435411884126238
TFEB,-0.7868048014310743,-1.4477683966144106,0.1697040040553797,0.21391847519216073
COX7A2,-0.32511978469904296,-1.4493049663519928,0.16928146951218792,0.21342974251536653
CATSPERE,-0.8727264102037735,-1.4523586105262551,0.16844435976571456,0.212549181836935
YIF1B,-0.32656484137415914,-1.4539334016778647,0.1680140037545771,0.21209346025855796
VTN,-0.669454986338448,-1.4552483977508461,0.16765534611280078,0.21172790928542828
PPIAP31,-0.4086766038844398,-1.45689853066645,0.16720618460305156,0.21120418537331673
RPL36AP37,-0.3268987344950519,-1.4577394134896984,0.16697768474835814,0.21100251649297783
RAB4B,-0.41364188913963507,-1.462959537886254,0.1655649970980734,0.2093468300765656
THRB,-0.2627195187694399,-1.4631617929334981,0.16551046349068269,0.20932105244437485
LINC01852,-0.3929233340443472,-1.4649198504249181,0.16503707349870772,0.2088947471705716
LOC646548,-0.6382880906492425,-1.465515310666311,0.1648769912089909,0.2088646323850205
GFRA2,-0.5219264061259885,-1.4659054247361132,0.16477218408919425,0.20881817003654346
GAMT,-0.36609530066108903,-1.4660764909090302,0.164726243412385,0.20880311664969398
LOC107985661,-0.5713592662121028,-1.473511494540267,0.1627398535796144,0.2065842415496037
FAM228A,-0.6885226624698382,-1.4747010677787777,0.16242390559354747,0.20622587847730858
NRG2,-0.18405141521162202,-1.474897166058781,0.16237187165389383,0.2062025219056079
BCYRN1P1,-0.381108842493752,-1.4785364589620444,0.16140872897125608,0.20510686330717243
RPL18,-0.3121666839203348,-1.4822859682081693,0.16042142787270344,0.20393682141428288
GAS2,-0.4390437459120345,-1.4830478811826908,0.16022142511740148,0.20372481559213257
DBH,-0.727261899844833,-1.488214312480889,0.15887074320986214,0.2022171212368054
TAS2R19,-0.34397627776472034,-1.489314359745566,0.1585843908482652,0.2019230538325414
MAGEB17,-0.8366581431009126,-1.4897629804252719,0.15846773527216176,0.20187182402708886
HSPBP1,-0.32689750132301226,-1.4901250804500887,0.15837363037587843,0.2017938794853741
TMEM256-PLSCR3,-0.7662662862076473,-1.4928296537766617,0.15767223211527326,0.20098373526026722
LINC02589,-0.7380754506756921,-1.497725818474448,0.15640911288014606,0.19962270704878105
LINC00882,-0.9523300549740514,-1.4982510702283476,0.1562741146960744,0.19949194566575096
LINC01562,-0.3375625649368109,-1.5007358851579,0.15563680559126464,0.19876117047384423
NOL3,-0.3660905396812054,-1.5017213666580074,0.15538465449885097,0.19848050262095362
RPL9,-0.3269984747646345,-1.5028323977329852,0.1551007922042134,0.1981592030453998
MRPL41,-0.3994234548171442,-1.5040158959340426,0.15479889556645546,0.1978147237486704
BHLHA15,-0.49754071033814856,-1.5056848087981718,0.15437401678921508,0.19735406108819364
DDX60L,-0.9169745710472342,-1.5142235624968376,0.1522155396146026,0.19487912653247996
FAM114A1,-0.5078717410982664,-1.5190236266994472,0.15101337822598088,0.1934612348015178
GC,-0.6813873303361777,-1.5197642346937403,0.1508286116836072,0.1932649225795385
RPL36A,-0.31905485955336715,-1.5229533975752865,0.150035163107785,0.19236886631472955
LOC653698,-0.5181866520930418,-1.5232757720769392,0.14995515472445295,0.1923065059541625
SUGT1P4-STRA6LP,-0.4509971297727411,-1.5235789635089312,0.14987994022760778,0.19225026859075867
HSPA8P8,-0.4026423075570737,-1.5247232709727738,0.14959635263678073,0.1919266725959535
ATP5MD,-0.3201668080830856,-1.527789576744519,0.14883868471736275,0.19108204425091527
KLK13,-0.41648415005936945,-1.5309826148902217,0.14805315869369087,0.19022550048047057
MMP14,-0.5322383790855978,-1.5364239178047865,0.1467226285823729,0.1887137459525694
VPS51,-0.33372530587900695,-1.5424000676247522,0.14527301984187624,0.1870454970868938
MICOS13,-0.3615935597286689,-1.5460040499970336,0.14440471199104238,0.18604897630103967
AIFM2,-0.3862832841751775,-1.546243408852996,0.14434719980280983,0.18604885088124987
LOC107985820,-0.4917426035484679,-1.5492533054773256,0.14362565471529518,0.18519673188993677
RNR1,-0.3774377217039109,-1.5503414990247881,0.14336554464546544,0.184900229050432
SH3RF2,-0.5092217263338711,-1.5540654615085385,0.14247844015445746,0.183872176451963
HSD3B7,-0.35614879547586975,-1.5596585244564978,0.14115487314573705,0.18227920210308998
HSBP1L1,-1.099102298937338,-1.5600844503690525,0.1410545110265929,0.1821879798973903
ZDHHC12,-0.3858420598120611,-1.5619319265947527,0.14061988910492818,0.18174149698781566
KTN1-AS1,-0.5462641397274779,-1.5654912174221536,0.13978577985871624,0.1807778123489305
RPL32,-0.32846627398858075,-1.5683705804509145,0.1391141033164346,0.18006111767942232
ALKBH7,-0.4223660774163079,-1.5686264876548364,0.13905454076765436,0.1800556183026733
RPS5,-0.39297839804597307,-1.5691155317379326,0.1389407760646648,0.17995076215431968
KANK3,-0.48359344933519777,-1.5700053537523815,0.13873398366259257,0.17975889238040424
ATP5MF-PTCD1,-2.131517372253346,-1.5747445003208889,0.13763704315119554,0.17845073488088592
ADGRE5,-0.8723026264773786,-1.5749236519388825,0.1375957219371133,0.17843490067156856
CDKN2B,-0.4182309688067527,-1.5765417601243972,0.13722298671251276,0.17809318627135867
LOC107984006,-0.21599458639890867,-1.5786449954913617,0.1367397926742786,0.17758790870621352
COX3,-0.24834235916077307,-1.5787688638638877,0.1367113808064221,0.17758790870621352
RNF5,-0.3139508482535628,-1.5792069973268663,0.13661092604083036,0.17753338491208187
ABHD12B,-0.5378212660334033,-1.5798434284652862,0.13646511835286187,0.17741912523924566
ZNF71-SMIM17,-0.4025587551961283,-1.5798778475542095,0.1364572366672731,0.17741912523924566
RTBDN,-0.5414514334581824,-1.5806103308261,0.13628959645413993,0.1772661205737063
CCDC85B,-0.43767587326520724,-1.581427497788622,0.13610278318644634,0.1771358940409588
IMPA1P1,-1.0706947334279153,-1.5860300922164854,0.1350546714528153,0.17598027836022367
SNURF,-0.6588841461692394,-1.587872931096577,0.13463696011438855,0.175488957155263
LPAR1,-0.9404888786568524,-1.5882963697863193,0.13454113706247905,0.17540135478370836
ATP5MC1,-0.332507255346658,-1.588465282748097,0.13450292882812806,0.1753888435899649
TMSB4XP8,-0.33578601624326027,-1.5918825918254889,0.13373192737624787,0.17449483073997432
RPS28,-0.3118855528299091,-1.6001881045001805,0.13187386337222873,0.17247424418002177
SLC22A18,-0.3638179034559996,-1.6009304683724679,0.1317088709832592,0.17229521534941933
EEA1,-0.19444177381783312,-1.6044910181788534,0.1309199938567713,0.1713729580059808
GNG5,-0.38451049589320996,-1.6054583257060577,0.1307063800862852,0.17112988251365405
SUMF2,-0.363223347793085,-1.605562467414626,0.13068340001356987,0.17112988251365405
COL28A1,-1.0761052798060142,-1.608072511536204,0.13013058053132462,0.17044881595235467
CHKB,-0.40474626367858985,-1.6087616157069566,0.12997916284308678,0.1702868707476217
PPP1R36,-1.0226828033076298,-1.608997926301024,0.1299272729715574,0.1702868707476217
E2F7,-0.5672194031921428,-1.6110478880443158,0.12947788355396858,0.16981160166577394
CTBS,-0.3728724918847197,-1.6150347392996829,0.12860772540530493,0.16870647479874157
CUTA,-0.3100456488470188,-1.6169802189165083,0.1281849439566366,0.16822387207325676
SEMA6A,-0.4034942285855849,-1.6204785018212398,0.12742773029762933,0.16733761497953467
XBP1,-0.39346790826304645,-1.6221921894738482,0.12705820804811957,0.16695966030760406
MAPK6P5,-0.45603373593348684,-1.6269218348227437,0.1260431512414958,0.16566134586414433
MAP4K2,-0.18175927552050564,-1.6298236864849573,0.12542384177984056,0.1650597144934355
RPS6,-0.3521791099791237,-1.6316325727413614,0.12503912387750282,0.16465946925222175
IL1RAPL2,-0.6766447295104089,-1.6386950199014474,0.12354682257521693,0.16299114867901965
RPL38,-0.3552159196250507,-1.6421408132182063,0.12282433700428218,0.1622308092730553
PTCHD4,-0.248538839181159,-1.6451314723783996,0.12220025025803327,0.16144127889692758
TRIM59-IFT80,-0.5905098292146077,-1.6456847285472709,0.1220850992761702,0.1613239186382676
SLX1A,-0.37054020624571404,-1.648869286278353,0.1214241147370448,0.16058895864899345
WFDC1,-0.939321618789205,-1.6510604097143808,0.12097113146234283,0.1601280578415378
SPAG8,-0.36722363910811406,-1.6543537943830933,0.1202930305236627,0.15940256746866674
CSMD2,-0.1840270097645724,-1.6549303287080066,0.12017466338620457,0.1592801484448506
ETV2,-0.73697734836189,-1.6582691399741174,0.11949116588194358,0.15847703307146563
SURF1,-0.33086152001884284,-1.660352702228498,0.11906634777793695,0.15801617490338896
ND3,-0.3432149871207879,-1.6612340936219827,0.11888703615638949,0.15784655222843136
ALDOC,-0.5728285804687111,-1.6613429688969825,0.11886490270273105,0.15784655222843136
LOC100287467,-0.66311208031986,-1.6635060357958766,0.11842591100023338,0.15740477763040558
PLEKHG4B,-0.2694926977229317,-1.6650764149525783,0.11810808866361713,0.1570714005906145
RNA45SN1,-0.4172675493381811,-1.665119609383365,0.11809935722316262,0.1570714005906145
TMEM102,-0.9851225802193798,-1.6659339463560685,0.117934849989764,0.15692221194644093
SMAGP,-0.8538836255170815,-1.6710901351370262,0.11689785108189522,0.15567756400869384
ACY1,-0.8093134390995316,-1.6728357811437333,0.1165485752009723,0.1552647528378913
MAP3K15,-0.3379352160257926,-1.674661731034274,0.11618420506232659,0.15482808196349174
RPL37A,-0.3827362743184303,-1.6789559140492278,0.11533120739065615,0.15375822124939587
SLC25A5,-0.3478883681893509,-1.6810621706267486,0.1149148200813366,0.15323642529880213
TMEM189-UBE2V1,-1.3150966003538267,-1.68145840688935,0.11483663460834093,0.15316548523697343
ENTPD3,-0.46070433120584664,-1.6819526444986503,0.11473917653701068,0.15308189093933122
EEF1A1P9,-0.35555031530271697,-1.6827549863554863,0.11458111748073042,0.15292450471519214
PROM1,-0.5691628988684886,-1.6882164670998712,0.1135102628338976,0.15156129626917714
SYT4,-0.6365128973449382,-1.6898394253997198,0.11319373231634393,0.15117158586038962
CA14,-0.8244986832680433,-1.6919222401163312,0.11278864490552151,0.1506634110418058
MTCP1,-0.3474433451591404,-1.697279275314472,0.11175257007421303,0.14931195609305273
C11orf80,-0.363451159742623,-1.7021503010689165,0.11081772981852157,0.14815980017176386
PSMB5,-0.375643772561963,-1.704101463459169,0.11044519063696219,0.14772616596215976
RPS9,-0.35732829979942565,-1.7042068092346474,0.11042510801611419,0.14772616596215976
PFN1,-0.3777910310989554,-1.7063039118364973,0.11002599148952827,0.1472618619717922
POLR2I,-0.3434583825105014,-1.710920606173709,0.10915180372666995,0.14621952728244902
LIF,-0.6176997402489587,-1.7141064827343522,0.10855210410643773,0.1455115674988986
PRR29,-0.69584766650486,-1.7149258512109338,0.10839833685086896,0.14533722766750365
RPS15A,-0.31029776374546525,-1.7190864599244955,0.10762048039593783,0.14445227607337396
RPL29P4,-0.3285207138575681,-1.7241893835629922,0.10667314796012362,0.1433376582629456
ALDH16A1,-0.3650097181500114,-1.7248565246191112,0.10654983981268135,0.14320335848536211
LGALS1,-0.9852553143290709,-1.7269348636823754,0.10616650183920537,0.14275074715383393
FLT3,-0.8881856586782556,-1.7301729433569963,0.10557167296831937,0.14198208760329042
KIAA1755,-0.820947030832124,-1.735112312890372,0.10466996861883719,0.14086210924993897
ZC3H12B,-0.3259072941124401,-1.739646523297996,0.10384820519943855,0.13990977975221064
TIMM17B,-0.3613801698594714,-1.7445017729800354,0.10297456644310497,0.13887998127950277
UACA,-0.43488477077607557,-1.7471722769775717,0.10249681230662008,0.1383627966173929
TRNN,-0.40809369618476377,-1.7471878324310572,0.10249403516850787,0.1383627966173929
GEM,-0.5753707536186874,-1.7499027192280332,0.1020103583021589,0.13782752840913248
PRRG3,-0.7225881592428023,-1.7526133741914782,0.10152944657115985,0.1372988103863247
ANKRD20A5P,-1.3996887556264372,-1.7575895633658563,0.1006518040950435,0.13626227011983583
RABAC1,-0.3912327634109057,-1.7584344809347432,0.10050345497611309,0.1360914908335704
RPL31,-0.38706263073572333,-1.7597692407941554,0.10026949403620948,0.13583469578827936
LTBP2,-0.3620296291247069,-1.7637068952301023,0.099582092960067,0.13493329572175303
RPL27,-0.39040199427421557,-1.7648200740660092,0.09938852131821867,0.13472784680508015
SDF2L1,-0.5354990496277895,-1.7727997312496129,0.09801065478056317,0.13303926346431627
RNA45SN3,-0.8745765564672847,-1.7816393487178375,0.0965040786868462,0.13116851493356257
KIF11,-0.431984284207749,-1.7844849211377571,0.09602348444952577,0.1305731942492442
FLNA,-0.21210442133969956,-1.7883699313253971,0.09537076799744097,0.12974318859838285
MYT1L,-0.24576027928683222,-1.7889842390945638,0.09526792033800599,0.1296320425464987
SFRP2,-0.4641932743824429,-1.7902877607701502,0.0950500104415342,0.12939297446293685
PTGES2,-0.3792382161427536,-1.792767706383141,0.09463665987024661,0.12891616111213594
SMC4,-0.18651782375373888,-1.796256756083724,0.09405781959609771,0.12824164460055137
SPAG17,-0.4889151987649716,-1.8014986900443173,0.0931940899294252,0.12720547122408737
INHBA,-1.2585477933578095,-1.8020259231065139,0.09310760791549809,0.12714404912497287
PTTG1,-0.5645689231021909,-1.8052880809815572,0.09257410279981386,0.1264878586413638
ZRANB2-AS2,-0.35376194700730507,-1.806968944434439,0.09230027224384209,0.12615399528534046
DIMT1,-0.39951141844646487,-1.807539010533725,0.09220756635231685,0.12605539289467044
ADGRD1,-1.0308891993868854,-1.8083687308423215,0.09207278290440714,0.12589921017265576
BCYRN1,-0.4672893433008955,-1.8149363909460812,0.09101208239559186,0.12463509029643859
SLC25A11,-0.382085528318523,-1.8150888415209023,0.0909875909860743,0.12463509029643859
NDUFA11,-0.3534880167152986,-1.815542416385949,0.09091475826665875,0.12459366603501411
MIR10A,-0.367259368787912,-1.8168969830114337,0.09069755831720272,0.12432379975054844
PDE5A,-1.0001576972115953,-1.818055227681798,0.0905122051014506,0.12412523876328684
SMTNL2,-0.5697830091511977,-1.8191668469750129,0.09033463119243666,0.12390944041388158
AP2S1,-0.3244024879598397,-1.822246404101208,0.08984431452408048,0.12326446912099673
SYNPR,-0.6555983009663431,-1.8266071238323327,0.08915407950611173,0.12242708498487116
SYNE4,-0.9512870144992686,-1.8274663974554697,0.08901862958823542,0.12226847398070426
PGK1P1,-0.2830683333777414,-1.828473302974117,0.08886014196343056,0.12210550778655668
OSTN,-0.4005680198975564,-1.830934354129862,0.0884738315545122,0.12171108335483838
RPS17,-0.39643417536037495,-1.8409369755949792,0.08691913119736937,0.11967975611857012
PCLO,-0.28928559956348465,-1.841096982412368,0.08689446136422634,0.11967266865034992
HSF2BP,-0.3485748652627514,-1.841629672908096,0.08681237636512479,0.1196133664010373
AGA,-0.4509039800427933,-1.845134487754074,0.08627403043135756,0.11895182333428292
SPR,-0.4510300990316375,-1.8503957592926603,0.08547150248585136,0.1179780027557462
DTNA,-0.2882097484172315,-1.853505217357847,0.08500035325102645,0.11740697733861924
MROH6,-0.4985943702729041,-1.8536355168499106,0.08498066103357056,0.117406232169436
COX8A,-0.429675252691995,-1.8541342915812502,0.0849053187964633,0.11732858526201985
IL12RB2,-1.2685836253194027,-1.855222697802532,0.0847411179478993,0.11715053305047482
NT5E,-1.1196025638786098,-1.8563633166403641,0.08456934583343013,0.11696978564055205
LOC105371490,-0.7145069865163638,-1.8584974558555727,0.08424879278482009,0.1165527194247229
SLC24A4,-1.0466377381319365,-1.8600917017445378,0.08401004499955422,0.11624866271947346
LOC101929918,-0.37719111294560137,-1.862310164174326,0.08367882762387477,0.11581648528660021
RPL10A,-0.3952203879101003,-1.863522637961123,0.08349830071360326,0.11559272433929267
KCNJ2,-0.5508461930394576,-1.86730113124736,0.08293795695502572,0.114868882994647
ZASP,-1.5277874266776426,-1.8704167139909516,0.08247846568374909,0.11425830387375863
ELOB,-0.34942227072002674,-1.8717375734669077,0.08228435479031555,0.11403839010652786
ZNF467,-0.5756989237110993,-1.8739076700120096,0.08196633332447542,0.11367729033462315
SH2D5,-1.1484276163728606,-1.8754215261872722,0.08174513699383784,0.11342184014762924
TRIM17,-0.4131607218444247,-1.8811352572650102,0.08091510855589737,0.11234645876503983
C4orf48,-0.6146416277072516,-1.884372189200038,0.08044825619928395,0.11174888069377081
LOC107985693,-0.40723003770817023,-1.8847544642319658,0.08039328235248602,0.11169782883516305
LOC107984432,-0.40582529363758096,-1.8887420057102202,0.07982186003860156,0.11097936086110854
KIFC1,-0.6263074983524961,-1.8892707005352842,0.07974637249215052,0.11089956065718753
NUF2,-1.1373175056507838,-1.889956781564554,0.07964850911874899,0.1107886001583688
ACTA2-AS1,-0.7399361428072642,-1.8906222455663688,0.07955369001391475,0.1107320889612392
ANKRD18CP,-0.3980346882583429,-1.8957906551966712,0.07882072325617519,0.10983656139130574
RPL12,-0.44532705897049646,-1.8991788210008655,0.07834353610722412,0.10929582984462538
ZNF880,-0.15545068285104405,-1.9044372840014214,0.07760809962167257,0.10829448000929953
FEZF2,-0.8984140806186738,-1.9065434303088793,0.0773152916357395,0.1079104594096273
RPL12P16,-1.0759781941425521,-1.9073131551848692,0.07720852952753558,0.1077859908913216
RPS3A,-0.40016911074342537,-1.908225678733037,0.07708213357432557,0.10765857343600267
